id	title	name_src	variants	type	aat_type	ccodes	lon	lat	min	max
2788	Ντραγομεσίνι (Ntragomesini)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2789	Ντράιζι (Ntraizi)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2790	Ντράμα (Ntrama)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2791	Ντράτζι (Ntratzi)	ali-pasha	Τράτζι	settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2792	Ντρένοβα καί Ντρενοβαλήδες (Ntrenoba kai Ntrenobalēdes)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2793	Ντρονοβίτζες (Ntronobitzes)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2794	Νύδρα (Nydra)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2795	Νυκτερέμ (Nykterem)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2796	Νυμφαίον (Nymphaion)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2797	ζάνθη (zanthē)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2798	ζερόβαλτο (zerobalto)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2799	ζεροχώρι (zerochōri)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2800	Όβάνη (Obanē)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2801	Όβριός (Obrios)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2802	Όβυρός (Obyros)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2803	Όδέσσα (Odessa)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2804	Όθωμανικό (Othōmaniko)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2805	Όμόλιον (Omolion)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2806	Όμορφοχώριον (Omorphochōrion)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2807	Όζυά (Ozya)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2808	Όρσοβούνι (Orsobouni)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2809	Όρτά μαχαλές (Orta machales)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2810	Ὄσσα (Ossa)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2811	Ὄστροβα (Ostroba)	ali-pasha		subdistrict	districts	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2812	Ότατζιλάρι (Otatzilari)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2813	Ουγγαρία καί Ούγγροι (Oungaria kai Oungroi)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2814	Ούζούν Καραλάρ (Ouzoun Karalar)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2815	Ούμουρλάρι Λαρίσης (Oumourlari Larisēs)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2816	Ὄχρη (Ochrē)	ali-pasha	Ὄχρίδα	settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2817	Πάγια (Pagia)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2818	Παγτάτι (Pagtati)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2819	Παζαργκιέχι (Pazarnkiechi)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2820	Παλαβλή (Palablē)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2821	Παλαιά Πάτρα (Palaia Patra)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2822	Παλαιάμπελα (Palaiampela)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2823	Παλαιό Έλευσεροχώρι (Palaio Eleuserochōri)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2824	Παλαιογράτσανο (Palaiogratsano)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2825	Παλαιόκαστρο (Palaiokastro)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2826	Παλαιοκατούνα (Palaiokatouna)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2827	Παλαιοκκλήσιον (Palaiokklēsion)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2828	Παλαιοκκλήσιον (Palaiokklēsion)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2829	Παλαιομάνινα (Palaiomanina)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2830	Παλαιομονάστηρο (Palaiomonastēro)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2831	Παλαιόμυλος (Palaiomylos)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2832	Παλαιόπυργος Πωγωνίου (Palaiopyrgos Pōgōniou)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2833	Παλαιόπυργος Τρικάλων (Palaiopyrgos Trikalōn)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2834	Παλαιόπυργος (Palaiopyrgos)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2835	Παλαιοπωγώνι (Palaiopōgōni)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2836	Παλαιοχώρι Καρδίτσας (Palaiochōri Karditsas)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2837	Παλάσα (Palasa)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2838	Παλιαβιλή (Paliabilē)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2839	Παλιογριατζιανά (Paliogriatziana)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2840	Παλιοκκλήσι (Paliokklēsi)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2841	Παλιοπετρόπορο (Paliopetroporo)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2842	Παλιόπυργος (Paliopyrgos)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2843	Παλιορόφορος (Paliorophoros)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2844	Παλιοχώρι Νεροσλαβίτσα (Paliochōri Neroslabitsa)	ali-pasha	Νεροσλαβίτζα	settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2845	Παλιοχώρι Παρνασσίδος (Paliochōri Parnassidos)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2846	Παλόπατρα (Palopatra)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2847	Παναγίτσα (Panagitsa)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2848	Παναγίτσα (Panagitsa)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2849	Πάνορμον (Panormon)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2850	Παππαρούσιο (Papparousio)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2851	Παρακάλαμος σημ. όνομα τοΰ χ. Πογδόργιανη (Parakalamos sēm. onoma tou ch. Pogdorgianē)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2852	Παράμερο (Paramero)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2853	Παραμυδιγιά (Paramydigia)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2854	Παραπόταμος (Parapotamos)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2855	Παραπόταμος (Parapotamos)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2856	Πάσα Καντήλα (Pasa Kantēla)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2857	Πασχαλίτσα (Paschalitsa)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2858	Πατιλιόνια (Patilionia)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2859	Πάτρα (Patra)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	21.7333333	38.25	1780	1820
2860	Πατρίδα (Patrida)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2861	Παχυκάλαμο (Pachykalamo)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2862	Πεδινά (Pedina)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2863	Πεδινόν (Pedinon)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2864	Πελανεσνίκο (Pelanesniko)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2865	Πελιγράδι (Peligradi)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2866	Πεντάλοφο (Pentalopho)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2867	Πεποβίτες (Pepobites)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2868	Πέποβο (Pepobo)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2869	Πέρα Κάψη (Pera Kapsē)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2870	Περάτι (Perati)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2871	Πέρδικα (Perdika)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2872	Περδικάκι (Perdikaki)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2873	Περδικόρραχη (Perdikorrachē)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2874	Περίβλεπτο (Periblepto)	ali-pasha	 τό Φθιώτιδος	settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2875	Περίβλεπτο (Periblepto)	ali-pasha	 το, Βόλου	settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2876	Περιστέρι Πωγωνίου (Peristeri Pōgōniou)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2877	Περιστέρι Φθιώτιδος (Peristeri Phthiōtidos)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2878	Περλιάγκο (Perlianko)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2879	Περμέτη καί Περμετινοί (Permetē kai Permetinoi)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2880	Πετζά (Petza)	ali-pasha	Πέτζια	settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	20.17638889	39.93333333	1780	1820
2881	Πετρανά (Petrana)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	21.86555556	40.29027778	1780	1820
2882	Πετροχώρι (Petrochōri)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2883	Πετρωτό (Petrōto)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2884	Πεύκη (Peukē)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2885	Πεχλίστα (Pechlista)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2886	Πηγές (Pēges)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2887	Πηγή (Pēgē)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2888	Πηρλεπές (Pērlepes)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2889	Πηρλιπχιώτης (Pērlipchiōtēs)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2890	Πιέτρανη (Pietranē)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2891	Πικριβενίτσα (Pikribenitsa)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2892	Πιλακαλιώτες (Pilakaliōtes)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2893	Πιλακωτή (Pilakōtē)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2894	Πιράβιστα (Pirabista)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2895	Πίραμα (Pirama)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2896	Πιρέβεζα (Pirebeza)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2897	Πιρλεπές (Pirlepes)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2898	Πίσσα (Pissa)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2899	Πιταλάς (Pitalas)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2900	Πιτόλια (Pitolia)	ali-pasha	Πιτόλιγια	settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2901	Πιτσούγγια (Pitsoungia)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2902	Πλαίσιο (Plaisio)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2903	Πλανεσνίκες (Planesnikes)	ali-pasha	Πλιανεσνίκηδες	settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2904	Πλανσινίκι (Plansiniki)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2905	Πλάντζα (Plantza)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2906	Πλάσα (Plasa)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2907	Πλασνενίκο (Plasneniko)	ali-pasha	Πελανεσνίκο	settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2908	Πλατάνα (Platana)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2909	Πλάτανος Τρικάλων (Platanos Trikalōn)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2910	Πλατομάνα (Platomana)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2911	Πλατύκαμπος (Platykampos)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2912	Πλένζισκα (Plenziska)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2913	Πλεσοί (Plesoi)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2914	Πλεστάτι (Plestati)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2915	Πληκάτι (Plēkati)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2916	Πλησιβίτσα (Plēsibitsa)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2917	Πλισιβίτζα καί Πλισιβιτζιώτες (Plisibitza kai Plisibitziōtes)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2918	Πογιούκκοϊ (Pogioukkoi)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2919	Πογτανία (Pogtania)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2920	Ποδογορά (Podogora)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2921	Ποκδοράγγι (Pokdorangi)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2922	Πολγαρίνα (Polgarina)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2923	Πόλη (Polē)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2924	Πολιάνα (Poliana)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2925	Πολίτες (Polites)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2926	Πολιτζανίτες (Politzanites)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2927	Πολύδροσο (Polydroso)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2928	Πολυνέρι Φαρσάλων (Polyneri Pharsalōn)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2929	Πολυνέριο Τρικάλων (Polynerio Trikalōn)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2930	Πολυπλάτανο (Polyplatano)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2931	Πολωνία (Polōnia)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
2932	Πόντα (Ponta)	ali-pasha		settlement	inhabited places	["GR","AL","TR","MK","BG","IT","AT","RU","RO"]	0	0	1780	1820
